þ.e.	as	þ.e.
var	sfg3eþ	vera
þakklát	lvensf	þakklátur
stelpunum	nvfþg	stelpa
fyrir	ao	fyrir
að	cn	að
hugsa	sng	hugsa
út	aa	út
í	ao	í
að	cn	að
bjóða	sng	bjóða
sér	fpveþ	sig
en	c	en
hana	fpveo	hún
langaði	sfg3eþ	langa
ekki	aa	ekki
að	cn	að
hitta	sng	hitta
þær	fpvfo	hún
í	ao	í
kvöld	nheo	kvöld
.	.	.
Svo	aa	svo
vissi	sfg3eþ	vita
hún	fpven	hún
ekki	aa	ekki
hvað	fshen	hver
hún	fpven	hún
yrði	svg3eþ	verða
lengi	aa	lengi
að	aþ	að
þessu	faheþ	þessi
með	ao	með
leynistaðinn	nkeog	leynistaður
og	c	og
lykilinn	nkeog	lykill
.	.	.
«	«	«
Allt	fohen	allur
í	aþ	í
lagi	nheþ	lag
.	.	.
Þú	fp2en	þú
kemur	sfg2en	koma
þá	aa	þá
bara	aa	bara
næst	aae	nærri
.	.	.
Hringdu	sbg2en	hringja
í	ao	í
mig	fp1eo	ég
ef	c	ef
þig	fp2eo	þú
langar	sfg3en	langa
að	cn	að
tala	sng	tala
við	ao	við
einhvern	fokeo	einhver
,	,	,
»	»	»
sagði	sfg3eþ	segja
Vala	nven-s	Vala
brosandi	lvenof	brosandi
og	c	og
fór	sfg3eþ	fara
aftur	aa	aftur
til	ae	til
stelpnanna	nvfeg	stelpa
.	.	.
Ásta	nven-s	Ásta
stytti	sfg3eþ	stytta
sér	fpveþ	sig
leið	nveo	leið
í	aa	í
gegnum	ao	gegnum
hverfið	nheog	hverfi
og	c	og
var	sfg3eþ	vera
tíu	tfvfo	tíu
mínútur	nvfo	mínúta
að	cn	að
hjóla	sng	hjóla
á	ao	á
leynistaðinn	nkeog	leynistaður
.	.	.
Á	aþ	á
leiðinni	nveþg	leið
hugsaði	sfg3eþ	hugsa
hún	fpven	hún
margt	lheosf	margur
.	.	.
Eyvör	nven-s	Eyvör
gat	sfg3eþ	geta
verið	ssg	vera
algjör	lkensf	algjör
stríðnispúki	nken	stríðnispúki
en	c	en
Ásta	nven-s	Ásta
trúði	sfg3eþ	trúa
ekki	aa	ekki
að	c	að
þetta	fahen	þessi
væri	svg3eþ	vera
prakkarastrik	nhen	prakkarastrik
.	.	.
Þetta	fahen	þessi
hlaut	sfg3eþ	hljóta
að	cn	að
vera	sng	vera
eitthvað	fohen	einhver
mikilvægt	lhensf	mikilvægur
.	.	.
Hún	fpven	hún
vonaði	sfg3eþ	vona
það	fpheo	það
að	aþ	að
minnsta	lkeþve	lítill
kosti	nkeþ	kostur
.	.	.
Hún	fpven	hún
var	sfg3eþ	vera
hálfsmeyk	lvensf	hálfsmeykur
þegar	c	þegar
hún	fpven	hún
klöngraðist	sfm3eþ	klöngra
niður	aa	niður
í	ao	í
fjöruna	nveog	fjara
enda	c	enda
vissi	sfg3eþ	vita
hún	fpven	hún
ekkert	fohen	enginn
hverju	fsheþ	hver
hún	fpven	hún
átti	sfg3eþ	eiga
von	nveo	von
á	aa	á
.	.	.
Hún	fpven	hún
gáði	sfg3eþ	gá
örugglega	aa	örugglega
í	ao	í
hundraðasta	lheovf	hundraðasti
skipti	nheo	skipti
hvort	c	hvort
lykillinn	nkeng	lykill
væri	svg3eþ	vera
ekki	aa	ekki
ennþá	aa	ennþá
í	aþ	í
vasanum	nkeþg	vasi
og	c	og
gekk	sfg3eþ	ganga
svo	aa	svo
að	aþ	að
hellinum	nkeþg	hellir
.	.	.
Fyrst	aae	fyrr
sá	sfg3eþ	sjá
hún	fpven	hún
ekkert	foheo	enginn
óvenjulegt	lheosf	óvenjulegur
þar	aa	þar
inni	aa	inni
.	.	.
Þarna	aa	þarna
lágu	sfg3fþ	liggja
fjörugersemarnar	nvfng	fjörugersemi
sem	ct	sem
þær	fpvfn	hún
höfðu	sfg3fþ	hafa
tínt	ssg	tína
í	aa	í
gegnum	ao	gegnum
árin	nhfog	ár
og	c	og
þarna	aa	þarna
var	sfg3eþ	vera
líka	aa	líka
plastpoki	nken	plastpoki
sem	ct	sem
þær	fpvfn	hún
höfðu	sfg3fþ	hafa
notað	ssg	nota
undir	ao	undir
umbúðir	nvfo	umbúð
og	c	og
afganga	nkfo	afgangur
af	aþ	af
nestinu	nheþg	nesti
sínu	feheþ	sinn
.	.	.
Þótt	c	þótt
þær	fpvfn	hún
hefðu	svg3fþ	hafa
bara	aa	bara
hent	ssg	henda
pappír	nkeþ	pappír
og	c	og
svoleiðis	aa	svoleiðis
í	ao	í
hann	fpkeo	hann
var	sfg3eþ	vera
vond	lvensf	vondur
lykt	nven	lykt
úr	aþ	úr
honum	fpkeþ	hann
og	c	og
hún	fpven	hún
henti	svg3eþ	henda
honum	fpkeþ	hann
út	aa	út
fyrir	ao	fyrir
hellinn	nkeog	hellir
.	.	.
Allt	fohen	allur
í	aþ	í
einu	lheþsf	einn
tók	sfg3eþ	taka
hún	fpven	hún
eftir	aþ	eftir
hlut	nkeþ	hlutur
sem	ct	sem
hún	fpven	hún
kannaðist	svm3eþ	kanna
ekki	aa	ekki
við	aa	við
.	.	.
Hann	fpken	hann
lá	sfg3eþ	liggja
á	aþ	á
syllu	nveþ	sylla
í	aþ	í
klettinum	nkeþg	klettur
innst	aae	innar
inni	aa	inni
í	aþ	í
skotinu	nheþg	skot
.	.	.
Hún	fpven	hún
teygði	sfg3eþ	teygja
sig	fpveo	sig
eftir	aþ	eftir
honum	fpkeþ	hann
og	c	og
sá	sfg3eþ	sjá
að	c	að
hann	fpken	hann
var	sfg3eþ	vera
vandlega	aa	vandlega
innpakkaður	lkensf	innpakkaður
í	ao	í
nokkra	fokfo	nokkur
plastpoka	nkfo	plastpoki
.	.	.
Utan	aa	utan
um	ao	um
þá	fpkfo	hann
hafði	sfg3eþ	hafa
límbandi	nheþ	límband
verið	ssg	vera
vafið	sþghen	vefja
marga	lkfosf	margur
hringi	nkfo	hringur
og	c	og
Ásta	nven-s	Ásta
sá	sfg3eþ	sjá
að	c	að
það	fphen	það
yrði	svg3eþ	verða
erfitt	lhensf	erfiður
að	cn	að
opna	sng	opna
pakkann	nkeog	pakki
.	.	.
Hún	fpven	hún
fann	sfg3eþ	finna
beittan	lkeosf	beittur
stein	nkeo	steinn
og	c	og
byrjaði	sfg3eþ	byrja
að	cn	að
skera	sng	skera
límbandið	nheog	límband
utan	aa	utan
af	aþ	af
pakkanum	nkeþg	pakki
,	,	,
ofurvarlega	aa	ofurvarlega
til	ae	til
að	cn	að
skemma	sng	skemma
ekki	aa	ekki
innihaldið	nheog	innihald
.	.	.
Það	fphen	það
tók	sfg3eþ	taka
góða	lveosf	góður
stund	nveo	stund
að	cn	að
ná	sng	ná
því	fpheþ	það
öllu	foheþ	allur
utan	aa	utan
af	aa	af
.	.	.
Hún	fpven	hún
vafði	sfg3eþ	vefja
plastpokunum	nkfþg	plastpoki
utan	aa	utan
af	aþ	af
hlutnum	nkeþg	hlutur
einum	tfkeþ	einn
í	aþ	í
einu	foheþ	einn
og	c	og
fann	sfg3eþ	finna
fljótt	aa	fljótt
hvað	fshen	hver
var	sfg3eþ	vera
inni	aa	inni
í	aþ	í
pakkanum	nkeþg	pakki
.	.	.
Hún	fpven	hún
var	sfg3eþ	vera
alla	fokfo	allur
vega	nkfo	vegur
næstum	aa	næstum
því	fpheþ	það
viss	lvensf	viss
um	ao	um
það	fpheo	það
.	.	.
Það	fphen	það
var	sfg3eþ	vera
bók	nven	bók
.	.	.
Á	aa	á
meðan	c	meðan
hún	fpven	hún
tók	sfg3eþ	taka
plastið	nheog	plast
utan	aa	utan
af	aa	af
þutu	sfg3fþ	þjóta
milljón	tfvfn	milljón
hugsanir	nvfn	hugsun
í	aa	í
gegnum	ao	gegnum
höfuðið	nheog	höfuð
á	aþ	á
henni	fpveþ	hún
.	.	.
Hvaða	fsven	hvaða
bók	nven	bók
gæti	svg3eþ	geta
þetta	fahen	þessi
verið	ssg	vera
og	c	og
af	aþ	af
hverju	fsheþ	hver
hafði	sfg3eþ	hafa
Eyvöru	nveþ-s	Eyvör
fundist	ssm	finna
svona	aa	svona
mikilvægt	lhensf	mikilvægur
að	c	að
hún	fpven	hún
fengi	svg3eþ	fá
hana	fpveo	hún
?	?	?
Og	c	og
af	aþ	af
hverju	fsheþ	hver
hafði	sfg3eþ	hafa
hún	fpven	hún
þá	aa	þá
ekki	aa	ekki
bara	aa	bara
látið	ssg	láta
Eirík	nkeo-s	Eiríkur
og	c	og
Guðlaugu	nveo-s	Guðlaug
afhenda	sng	afhenda
henni	fpveþ	hún
pakkann	nkeog	pakki
?	?	?
Lykillinn	nkeng	lykill
var	sfg3eþ	vera
líka	aa	líka
ennþá	aa	ennþá
ráðgáta	nven	ráðgáta
og	c	og
hvernig	aa	hvernig
hafði	sfg3eþ	hafa
Eyvör	nven-s	Eyvör
komið	ssg	koma
pakkanum	nkeþg	pakki
á	ao	á
leynistaðinn	nkeog	leynistaður
?	?	?
Hún	fpven	hún
hafði	sfg3eþ	hafa
ekki	aa	ekki
komið	ssg	koma
þangað	aa	þangað
sjálf	fbven	sjálfur
svo	aa	svo
lengi	aa	lengi
og	c	og
úr	aþ	úr
því	fpheþ	það
að	c	að
pakkinn	nkeng	pakki
var	sfg3eþ	vera
svona	aa	svona
mikið	lhensf	mikill
leyndarmál	nhen	leyndarmál
hafði	sfg3eþ	hafa
hún	fpven	hún
varla	aa	varla
látið	ssg	láta
einhverja	foveo	einhver
vinkonu	nveo	vinkona
þeirra	fpvfe	hún
fara	sng	fara
með	ao	með
hann	fpkeo	hann
,	,	,
og	c	og
það	fphen	það
á	ao	á
leynistaðinn	nkeog	leynistaður
.	.	.
Ásta	nven-s	Ásta
trúði	sfg3eþ	trúa
varla	aa	varla
að	c	að
pakkinn	nkeng	pakki
hefði	svg3eþ	hafa
verið	ssg	vera
þarna	aa	þarna
alveg	aa	alveg
síðan	aa	síðan
um	ao	um
vorið	nheog	vor
en	c	en
náði	sfg3eþ	ná
ekki	aa	ekki
að	cn	að
svara	sng	svara
eigin	lvfþof	eigin
spurningum	nvfþ	spurning
áður	aa	áður
en	c	en
verkinu	nheþg	verk
var	sfg3eþ	vera
lokið	sþghen	ljúka
.	.	.
Hún	fpven	hún
varð	sfg3eþ	verða
bæði	c	bæði
hissa	lvenof	hissa
og	c	og
ofsakát	lvensf	ofsakátur
þegar	c	þegar
hún	fpven	hún
sá	sfg3eþ	sjá
hvað	fshen	hver
var	sfg3eþ	vera
inni	aa	inni
í	aþ	í
pakkanum	nkeþg	pakki
.	.	.
Það	fphen	það
var	sfg3eþ	vera
dagbók	nven	dagbók
.	.	.
Falleg	lvensf	fallegur
græn	lvensf	grænn
dagbók	nven	dagbók
bundin	lvensf	bundinn
inn	aa	inn
í	ao	í
mjúkt	lheosf	mjúkur
efni	nheo	efni
og	c	og
með	aþ	með
lás	nkeþ	lás
á	aþ	á
hliðinni	nveþg	hlið
.	.	.
Loksins	aa	loksins
skildi	sfg3eþ	skilja
Ásta	nven-s	Ásta
til	ae	til
hvers	fshee	hver
lykillinn	nkeng	lykill
var	sfg3eþ	vera
.	.	.
Hún	fpven	hún
var	sfg3eþ	vera
svo	aa	svo
spennt	lvensf	spenntur
að	c	að
hendurnar	nvfng	hönd
skulfu	sfg3fþ	skjálfa
þegar	c	þegar
hún	fpven	hún
náði	sfg3eþ	ná
í	ao	í
lykilinn	nkeog	lykill
í	ao	í
vasann	nkeog	vasi
.	.	.
Um	ao	um
leið	nveo	leið
og	c	og
hún	fpven	hún
opnaði	sfg3eþ	opna
bókina	nveog	bók
duttu	sfg3fþ	detta
tvö	tfhfn	tveir
umslög	nhfn	umslag
í	ao	í
kjöltu	nveo	kjalta
hennar	fpvee	hún
ásamt	aþ	ásamt
einhverju	foheþ	einhver
sem	ct	sem
Ásta	nven-s	Ásta
sá	sfg3eþ	sjá
ekki	aa	ekki
strax	aa	strax
hvað	fshen	hver
var	sfg3eþ	vera
.	.	.
Umslögin	nhfng	umslag
voru	sfg3fþ	vera
alveg	aa	alveg
eins	aa	eins
og	c	og
það	fphen	það
virtust	sfm3fþ	virða
vera	sng	vera
bréf	nhfn	bréf
í	aþ	í
þeim	fphfþ	það
.	.	.
Hún	fpven	hún
tók	sfg3eþ	taka
þau	fphfo	það
upp	aa	upp
og	c	og
sá	sfg3eþ	sjá
að	c	að
á	aþ	á
báðum	fohfþ	báðir
var	sfg3eþ	vera
stutt	lvensf	stuttur
áletrun	nven	áletrun
.	.	.
«	«	«
Bannað	sþghen	banna
að	cn	að
opna	sng	opna
strax	aa	strax
,	,	,
»	»	»
hafði	sfg3eþ	hafa
verið	ssg	vera
skrifað	sþghen	skrifa
með	aþ	með
stórum	lkfþsf	stór
,	,	,
rauðum	lkfþsf	rauður
stöfum	nkfþ	stafur
framan	aa	framan
á	ao	á
annað	foheo	annar
þeirra	fphfe	það
.	.	.
Á	aþ	á
hinu	faheþ	hinn
stóð	sfg3eþ	standa
hins	fakee	hinn
vegar	nkee	vegur
«	«	«
Lestu	sbg2en	lesa
þetta	faheo	þessi
fyrst	aae	fyrr
.	.	.
»	»	»
Ásta	nven-s	Ásta
varð	sfg3eþ	verða
spennt	lvensf	spenntur
.	.	.
Hún	fpven	hún
byrjaði	sfg3eþ	byrja
samt	aa	samt
á	aþ	á
því	fpheþ	það
að	cn	að
finna	sng	finna
það	faheo	sá
sem	ct	sem
hafði	sfg3eþ	hafa
dottið	ssg	detta
út	aa	út
úr	aþ	úr
bókinni	nveþg	bók
og	c	og
sá	sfg3eþ	sjá
að	c	að
það	fphen	það
var	sfg3eþ	vera
gleym-mér-ei	nven	gleym-mér-ei
,	,	,
uppáhaldsblómið	nheng	uppáhaldsblóm
hennar	fpvee	hún
Eyvarar	nvee-s	Eyvör
.	.	.
Gleym-mér-ei	nven	Gleym-mér-ei
hafði	sfg3eþ	hafa
líka	aa	líka
alltaf	aa	alltaf
verið	ssg	vera
blómið	nheng	blóm
þeirra	fpvfe	hún
og	c	og
ef	c	ef
önnur	foven	annar
þeirra	fpvfe	hún
fór	sfg3eþ	fara
til	ae	til
dæmis	nhee	dæmi
í	ao	í
ferðalag	nheo	ferðalag
reyndi	sfg3eþ	reyna
hún	fpven	hún
alltaf	aa	alltaf
að	cn	að
finna	sng	finna
gleym-mér-ei	nveo	gleym-mér-ei
til	ae	til
að	cn	að
færa	sng	færa
hinni	faveþ	hinn
þegar	c	þegar
hún	fpven	hún
kom	sfg3eþ	koma
heim	aa	heim
.	.	.
Ásta	nven-s	Ásta
lagði	sfg3eþ	leggja
blómið	nheog	blóm
inn	aa	inn
í	ao	í
miðja	lveosf	miður
bókina	nveog	bók
til	ae	til
að	cn	að
halda	sng	halda
því	fpheþ	það
heilu	lheþsf	heill
og	c	og
pakkaði	sfg3eþ	pakka
bókinni	nveþg	bók
svo	aa	svo
vandlega	aa	vandlega
inn	aa	inn
í	ao	í
plast	nheo	plast
áður	aa	áður
en	c	en
hún	fpven	hún
hóf	sfg3eþ	hefja
lesturinn	nkeog	lestur
.	.	.
Bréfið	nheng	bréf
var	sfg3eþ	vera
skrifað	sþghen	skrifa
á	ao	á
venjulegt	lheosf	venjulegur
stílabókarblað	nheo	stílabókarblað
og	c	og
efst	aae	ofar
á	aþ	á
því	fpheþ	það
var	sfg3eþ	vera
dagsetning	nven	dagsetning
.	.	.
Bréfið	nheng	bréf
var	sfg3eþ	vera
skrifað	sþghen	skrifa
fimmta	lkeovf	fimmti
september	nkeo	september
og	c	og
Ásta	nven-s	Ásta
hugsaði	sfg3eþ	hugsa
til	ae	til
baka	nhfe	bak
.	.	.
Fimmta	lkeovf	fimmti
september	nkeo	september
hafði	sfg3eþ	hafa
Ásta	nven-s	Ásta
farið	ssg	fara
í	ao	í
síðustu	lveove	síðari
heimsóknina	nveog	heimsókn
til	ae	til
Eyvarar	nvee-s	Eyvör
á	ao	á
spítalann	nkeog	spítali
.	.	.
Eyvör	nven-s	Eyvör
hafði	sfg3eþ	hafa
dáið	ssg	deyja
morguninn	nkeog	morgunn
eftir	ao	eftir
að	c	að
hún	fpven	hún
skrifaði	sfg3eþ	skrifa
bréfið	nheog	bréf
.	.	.
Ásta	nven-s	Ásta
fann	sfg3eþ	finna
hvernig	aa	hvernig
tárin	nhfng	tár
leituðu	sfg3fþ	leita
enn	aa	enn
einu	foheþ	einn
sinni	nheþ	sinn
að	aþ	að
útgönguleið	nveþ	útgönguleið
og	c	og
saug	sfg3eþ	sjúga
vandlega	aa	vandlega
upp	aa	upp
í	ao	í
nefið	nheog	nef
áður	aa	áður
en	c	en
hún	fpven	hún
byrjaði	sfg3eþ	byrja
að	cn	að
lesa	sng	lesa
.	.	.
Hún	fpven	hún
las	sfg3eþ	lesa
hægt	aa	hægt
því	fpheþ	það
að	c	að
henni	fpveþ	hún
fannst	sfm3eþ	finna
hún	fpven	hún
þurfa	sng	þurfa
að	cn	að
spara	sng	spara
bréfið	nheog	bréf
og	c	og
láta	sng	láta
það	fpheo	það
endast	snm	endast
eins	aa	eins
lengi	aa	lengi
og	c	og
mögulegt	lhensf	mögulegur
væri	svg3eþ	vera
.	.	.
Elsku	nvee	elska
Ásta	nven-s	Ásta
Núna	aa	núna
ligg	sfg1en	liggja
ég	fp1en	ég
á	aþ	á
spítalanum	nkeþg	spítali
.	.	.
Ég	fp1en	ég
er	sfg1en	vera
mjög	aa	mjög
þreytt	lvensf	þreyttur
en	c	en
ætla	sfg1en	ætla
samt	aa	samt
að	cn	að
skrifa	sng	skrifa
þér	fp2eþ	þú
smá	lheoof	smá
bréf	nheo	bréf
.	.	.
Vonandi	aa	vonandi
lestu	sbg2en	lesa
það	fpheo	það
áður	aa	áður
en	c	en
þú	fp2en	þú
skoðar	sfg2en	skoða
bókina	nveog	bók
.	.	.
Hitt	faheo	hinn
bréfið	nheog	bréf
máttu	sfg2en	mega
alls	fohee	allur
ekki	aa	ekki
opna	sng	opna
strax	aa	strax
.	.	.
Siggi	nken-s	Siggi
er	sfg3en	vera
hjá	aþ	hjá
mér	fp1eþ	ég
en	c	en
pabbi	nken	pabbi
og	c	og
mamma	nven	mamma
eru	sfg3fn	vera
frammi	aa	frammi
að	cn	að
tala	sng	tala
við	ao	við
læknana	nkfog	læknir
.	.	.
Áðan	aa	áðan
komst	sfm2eþ	koma
þú	fp2en	þú
í	ao	í
heimsókn	nveo	heimsókn
til	ae	til
mín	fp1ee	ég
einmitt	aa	einmitt
þegar	c	þegar
ég	fp1en	ég
ætlaði	sfg1eþ	ætla
að	cn	að
fara	sng	fara
að	cn	að
skrifa	sng	skrifa
bréfin	nhfog	bréf
svo	aa	svo
ég	fp1en	ég
varð	sfg1eþ	verða
að	cn	að
geyma	sng	geyma
þau	fphfo	það
undir	aþ	undir
sænginni	nveþg	sæng
minni	feveþ	minn
allan	fokeo	allur
tímann	nkeog	tími
á	aa	á
meðan	c	meðan
þú	fp2en	þú
varst	sfg2eþ	vera
í	aþ	í
heimsókn	nveþ	heimsókn
.	.	.
Ég	fp1en	ég
var	sfg3eþ	vera
hrædd	lvensf	hræddur
um	ao	um
að	c	að
þú	fp2en	þú
myndir	svg2eþ	munu
sjá	sng	sjá
að	c	að
ég	fp1en	ég
var	sfg1eþ	vera
að	cn	að
fela	sng	fela
eitthvað	foheo	einhver
.	.	.
Gott	lhensf	góður
að	c	að
þú	fp2en	þú
sást	sfg2eþ	sjá
það	fpheo	það
ekki	aa	ekki
.	.	.
Eftir	ao	eftir
tíu	tfhfe	tíu
ára	nhfe	ár
afmælið	nheog	afmæli
mitt	feheo	minn
keypti	sfg1eþ	kaupa
ég	fp1en	ég
þessa	faveo	þessi
dagbók	nveo	dagbók
og	c	og
er	sfg1en	vera
búin	lvensf	búinn
að	cn	að
skrifa	sng	skrifa
í	ao	í
hana	fpveo	hún
öðru	foheþ	annar
hvoru	foheþ	hvor
alveg	aa	alveg
síðan	aa	síðan
.	.	.
Þú	fp2en	þú
veist	sfg2en	vita
nú	aa	nú
hvað	fshen	hver
mér	fp1eþ	ég
finnst	sfm3en	finna
gaman	nhen	gaman
að	cn	að
skrifa	sng	skrifa
.	.	.
Ég	fp1en	ég
sagði	sfg1eþ	segja
aldrei	aa	aldrei
neinum	fokeþ	neinn
frá	aþ	frá
henni	fpveþ	hún
,	,	,
ekki	aa	ekki
einu	foheþ	einn
sinni	nheþ	sinn
þér	fp2eþ	þú
,	,	,
en	c	en
nú	aa	nú
er	sfg1en	vera
ég	fp1en	ég
búin	lvensf	búinn
að	cn	að
ákveða	sng	ákveða
að	cn	að
gefa	sng	gefa
þér	fp2eþ	þú
hana	fpveo	hún
.	.	.
Ég	fp1en	ég
held	sfg1en	halda
að	c	að
bráðum	aa	bráðum
þurfi	svg1en	þurfa
ég	fp1en	ég
að	cn	að
fara	sng	fara
alveg	aa	alveg
frá	aþ	frá
þér	fp2eþ	þú
og	c	og
öllum	fokfþ	allur
hinum	fakfþ	hinn
og	c	og
ég	fp1en	ég
vil	sfg1en	vilja
að	c	að
þú	fp2en	þú
eigir	svg2en	eiga
eitthvað	foheo	einhver
sem	ct	sem
lætur	sfg3en	láta
þig	fp2eo	þú
alltaf	aa	alltaf
hugsa	sng	hugsa
um	ao	um
mig	fp1eo	ég
og	c	og
muna	sng	muna
eftir	aþ	eftir
mér	fp1eþ	ég
.	.	.
Þú	fp2en	þú
mátt	sfg2en	mega
samt	aa	samt
ekki	aa	ekki
sýna	sng	sýna
neinum	fokeþ	neinn
bókina	nveog	bók
.	.	.
Til	ae	til
að	c	að
enginn	foken	enginn
geti	svg3en	geta
lesið	ssg	lesa
bókina	nveog	bók
áður	aa	áður
en	c	en
þú	fp2en	þú
færð	sfg2en	fá
hana	fpveo	hún
ætla	sfg1en	ætla
ég	fp1en	ég
að	cn	að
láta	sng	láta
pabba	nkeo	pabbi
og	c	og
mömmu	nveo	mamma
fá	sng	fá
lykilinn	nkeog	lykill
en	c	en
ekki	aa	ekki
segja	sng	segja
þeim	fphfþ	það
að	aþ	að
hverju	fsheþ	hver
hann	fpken	hann
gengur	sfg3en	ganga
.	.	.
Siggi	nken-s	Siggi
ætlar	sfg3en	ætla
að	cn	að
hjálpa	sng	hjálpa
mér	fp1eþ	ég
að	cn	að
pakka	sng	pakka
bókinni	nveþg	bók
inn	aa	inn
og	c	og
geyma	sng	geyma
hana	fpveo	hún
svo	aa	svo
handa	aþ	handa
þér	fp2eþ	þú
.	.	.
Hann	fpken	hann
lofaði	sfg3eþ	lofa
að	cn	að
reyna	sng	reyna
ekki	aa	ekki
að	cn	að
opna	sng	opna
hana	fpveo	hún
.	.	.
Ég	fp1en	ég
varð	sfg1eþ	verða
að	cn	að
segja	sng	segja
Sigga	nkeþ-s	Siggi
frá	aþ	frá
leynistaðnum	nkeþg	leynistaður
af	aþ	af
því	fpheþ	það
að	c	að
mig	fp1eo	ég
langar	sfg3en	langa
að	c	að
þú	fp2en	þú
fáir	svg2en	fá
bókina	nveog	bók
þar	aa	þar
.	.	.
Þótt	c	þótt
þú	fp2en	þú
farir	svg2en	fara
ein	lvensf	einn
á	ao	á
leynistaðinn	nkeog	leynistaður
verð	sfg1en	verða
ég	fp1en	ég
alltaf	aa	alltaf
með	aþ	með
þér	fp2eþ	þú
í	aþ	í
anda	nkeþ	andi
.	.	.
Ekki	aa	ekki
hætta	sng	hætta
að	cn	að
nota	sng	nota
hann	fpkeo	hann
þótt	c	þótt
ég	fp1en	ég
verði	svg1en	verða
farin	sþgven	fara
.	.	.
Hann	fpken	hann
er	sfg3en	vera
staðurinn	nkeng	staður
okkar	fp1fe	ég
og	c	og
við	fp1fn	ég
verðum	sfg1fn	verða
alltaf	aa	alltaf
bestu	lvfnve	góður
vinkonur	nvfn	vinkona
.	.	.
Við	fp1fn	ég
hittumst	sfm1fn	hitta
bara	aa	bara
seinna	aam	seint
einhvers	fokee	einhver
staðar	nkee	staður
annars	fokee	annar
staðar	nkee	staður
þótt	c	þótt
við	fp1fn	ég
vitum	svg1fn	vita
ekki	aa	ekki
hvar	aa	hvar
það	fphen	það
verður	sfg3en	verða
.	.	.
Það	fphen	það
kemur	sfg3en	koma
í	ao	í
ljós	nheo	ljós
...	...	...
þangað	aa	þangað
til	aa	til
getum	sfg1fn	geta
við	fp1fn	ég
eiginlega	aa	eiginlega
líka	aa	líka
kallað	ssg	kalla
þann	fakeo	sá
stað	nkeo	staður
leynistað	nkeo	leynistaður
.	.	.
Geymdu	sfg3fþ	geyma
bókina	nveog	bók
á	aþ	á
góðum	lkeþsf	góður
stað	nkeþ	staður
og	c	og
lestu	sbg2en	lesa
hana	fpveo	hún
vel	aa	vel
.	.	.
Það	fphen	það
er	sfg3en	vera
mikilvægt	lhensf	mikilvægur
.	.	.
Ég	fp1en	ég
ætla	sfg1en	ætla
að	cn	að
biðja	sng	biðja
þig	fp2eo	þú
að	cn	að
gefa	sng	gefa
mér	fp1eþ	ég
loforð	nheo	loforð
og	c	og
ef	c	ef
þú	fp2en	þú
gerir	svg2en	gera
það	fpheo	það
verðurðu	sfg2en	verða
að	cn	að
standa	sng	standa
við	ao	við
það	fpheo	það
.	.	.
Þú	fp2en	þú
verður	sfg2en	verða
meira	lheovm	mikill
að	cn	að
segja	sng	segja
að	cn	að
sverja	sng	sverja
við	ao	við
leynistaðinn	nkeog	leynistaður
.	.	.
Þú	fp2en	þú
sérð	sfg2en	sjá
í	aþ	í
seinna	lheþvm	seinn
bréfinu	nheþg	bréf
hvaða	fshen	hvaða
loforð	nhen	loforð
þetta	fahen	þessi
er	sfg3en	vera
en	c	en
þú	fp2en	þú
mátt	sfg2en	mega
ekki	aa	ekki
lesa	sng	lesa
það	fpheo	það
fyrr	aam	fyrr
en	c	en
þú	fp2en	þú
ert	sfg2en	vera
búin	lvensf	búinn
að	cn	að
lesa	sng	lesa
alla	foveo	allur
dagbókina	nveog	dagbók
.	.	.
Gleym-mér-ei	nven	Gleym-mér-ei
.	.	.
Þín	feven	þinn
vinkona	nven	vinkona
alltaf	aa	alltaf
...	...	...
að	aþ	að
ólífu	nveþ	ólífa
Eyvör	nven-s	Eyvör
Á	ao	á
bréfið	nheog	bréf
hafði	sfg3eþ	hafa
Eyvör	nven-s	Eyvör
líka	aa	líka
teiknað	ssg	teikna
nokkur	fohfo	nokkur
hjörtu	nhfo	hjarta
og	c	og
sæta	lkfosf	sætur
broskarla	nkfo	broskarl
en	c	en
Ásta	nven-s	Ásta
sá	sfg3eþ	sjá
að	c	að
skriftin	nveng	skrift
breyttist	sfm3eþ	breyta
eftir	aþ	eftir
því	faheþ	sá
sem	ct	sem
leið	sfg3eþ	líða
á	ao	á
bréfið	nheog	bréf
.	.	.
Sennilega	aa	sennilega
hafði	sfg3eþ	hafa
Eyvör	nven-s	Eyvör
verið	ssg	vera
orðin	sþgven	verða
þreytt	lvensf	þreyttur
en	c	en
samt	aa	samt
viljað	ssg	vilja
klára	sng	klára
að	cn	að
skrifa	sng	skrifa
bréfið	nheog	bréf
sjálf	fbven	sjálfur
.	.	.
Nú	aa	nú
skildi	sfg3eþ	skilja
Ásta	nven-s	Ásta
allt	foheo	allur
og	c	og
hún	fpven	hún
fann	sfg3eþ	finna
hvað	fshen	hver
henni	fpveþ	hún
þótti	sfg3eþ	þykja
vænt	lhensf	vænn
um	ao	um
Sigga	nkeo-s	Siggi
.	.	.
Hann	fpken	hann
hafði	sfg3eþ	hafa
verið	ssg	vera
með	ao	með
dagbók	nveo	dagbók
Eyvarar	nvee-s	Eyvör
í	aþ	í
höndunum	nvfþg	hönd
en	c	en
samt	aa	samt
verið	ssg	vera
glaður	lkensf	glaður
yfir	aþ	yfir
að	c	að
Ásta	nven-s	Ásta
myndi	svg3eþ	munu
fá	sng	fá
hana	fpveo	hún
.	.	.
